loan_id,business_id,credit_officer_id,dismissal_description,acquisition_channel,sector,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,approval_status,paid_late,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd
980884,123935,245781,,Numida staff,Stationary Printing,1271300.0,1423800.0,22,22,22,0,Approved,false,1423800.0,1423800.0,152500.0
893657,176265,,,Facebook,Autoparts Hardware,960000.0,,1,1,,,Expired,false,,,
1005352,176265,175606,,Facebook,Autoparts Hardware,1000000.0,1150700.0,2,1,1,,Approved,false,1150700.0,1150700.0,150700.0
666308,309468,175606,,Google,Autoparts Hardware,300000.0,335700.0,1,1,1,1,Approved,false,335700.0,335700.0,35700.0
696051,309468,175606,,Google,Autoparts Hardware,430500.0,481700.0,2,2,2,1,Approved,false,481700.0,481700.0,51200.0
715538,309468,175606,,Google,Autoparts Hardware,420000.0,470000.0,3,3,3,1,Approved,false,470000.0,470000.0,50000.0
743992,309468,175606,,Google,Autoparts Hardware,700000.0,783200.0,4,4,4,1,Approved,false,783200.0,783200.0,83200.0
775370,309468,175606,,Google,Autoparts Hardware,700000.0,784600.0,5,5,5,1,Approved,false,784600.0,784600.0,84600.0
802986,309468,175606,,Google,Autoparts Hardware,700000.0,784600.0,6,6,6,1,Approved,false,784600.0,784600.0,84600.0
827241,309468,175606,,Google,Autoparts Hardware,1000000.0,1120300.0,7,7,7,1,Approved,false,1120300.0,1120300.0,120300.0
850915,309468,175606,,Google,Autoparts Hardware,1271300.0,1423800.0,8,8,8,1,Approved,false,1423800.0,1423800.0,152500.0
875549,309468,175606,,Google,Autoparts Hardware,1000000.0,1120300.0,9,9,9,1,Approved,false,1120300.0,1120300.0,120300.0
898961,309468,175606,,Google,Autoparts Hardware,1100000.0,1232100.0,10,10,10,1,Approved,false,1232100.0,1232100.0,132100.0
920800,309468,175606,,Google,Autoparts Hardware,1200000.0,1344000.0,11,11,11,1,Approved,false,1344000.0,1344000.0,144000.0
946204,309468,175606,,Google,Autoparts Hardware,1200000.0,1344000.0,12,12,12,1,Approved,false,1344000.0,1344000.0,144000.0
973660,309468,175606,,Google,Autoparts Hardware,1200000.0,1344000.0,13,13,13,1,Approved,false,1344000.0,1344000.0,144000.0
852677,599245,108016,,Friend,Beauty Fashion,380400.0,438000.0,1,1,1,4,Approved,false,438000.0,438000.0,57600.0
886844,599245,108016,,Friend,Beauty Fashion,400000.0,456500.0,2,2,2,4,Approved,false,456500.0,456500.0,56500.0
913642,599245,108016,,Friend,Beauty Fashion,430000.0,490800.0,3,3,3,4,Approved,false,490800.0,490800.0,60800.0
945793,599245,108016,,Friend,Beauty Fashion,506200.0,577800.0,4,4,4,4,Approved,false,577800.0,577800.0,71600.0
976748,599245,108016,,Friend,Beauty Fashion,556800.0,635500.0,5,5,5,4,Approved,false,635500.0,635500.0,78700.0
742302,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,260000.0,290900.0,1,1,1,1,Approved,false,290900.0,290900.0,30900.0
767736,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,290000.0,325100.0,2,2,2,1,Approved,false,325100.0,325100.0,35100.0
796992,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,500000.0,560500.0,3,3,3,1,Approved,false,560500.0,560500.0,60500.0
822166,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,758300.0,849800.0,4,4,4,1,Approved,false,849800.0,849800.0,91500.0
855872,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,903400.0,1012100.0,5,5,5,1,Approved,false,1012100.0,1012100.0,108700.0
887437,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,1204600.0,1349200.0,6,6,6,1,Approved,false,1349200.0,1349200.0,144600.0
905619,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,1300800.0,1456800.0,7,7,7,1,Approved,false,1456800.0,1456800.0,156000.0
921816,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,1387000.0,1553200.0,8,8,8,1,Approved,false,1553200.0,1553200.0,166200.0
950655,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,1525700.0,1708400.0,9,9,9,1,Approved,false,1708400.0,1708400.0,182700.0
978758,519200,295227,,Radio / TV / Newspaper,Autoparts Hardware,1678300.0,1879100.0,10,10,10,1,Approved,false,1879100.0,1879100.0,200800.0
786918,551979,245781,,Friend,Food Staple Goods,300000.0,354600.0,1,1,1,2,Approved,false,354600.0,354600.0,54600.0
813178,551979,245781,,Friend,Food Staple Goods,325800.0,375200.0,2,2,2,2,Approved,false,375200.0,375200.0,49400.0
838026,551979,245781,,Friend,Food Staple Goods,352800.0,406300.0,3,3,3,2,Approved,false,406300.0,406300.0,53500.0
871181,551979,245781,,Friend,Food Staple Goods,388100.0,446900.0,4,4,4,2,Approved,false,446900.0,446900.0,58800.0
899088,551979,245781,,Friend,Food Staple Goods,426900.0,491600.0,5,5,5,2,Approved,false,491600.0,491600.0,64700.0
928058,551979,245781,,Friend,Food Staple Goods,469600.0,540800.0,6,6,6,2,Approved,false,540800.0,540800.0,71200.0
954131,551979,245781,,Friend,Food Staple Goods,469600.0,540800.0,7,7,7,2,Approved,false,540800.0,540800.0,71200.0
801780,562438,72330,,Facebook,Beauty Fashion,300000.0,345500.0,1,1,1,2,Approved,false,345500.0,345500.0,45500.0
827721,562438,72330,,Facebook,Beauty Fashion,400000.0,460600.0,2,2,2,2,Approved,false,460600.0,460600.0,60600.0
855922,562438,72330,,Facebook,Beauty Fashion,600000.0,690900.0,3,3,3,2,Approved,false,690900.0,690900.0,90900.0
871107,562438,72330,,Facebook,Beauty Fashion,750000.0,855800.0,4,4,4,2,Approved,false,855800.0,855800.0,105800.0
899446,562438,72330,,Facebook,Beauty Fashion,825000.0,941200.0,5,5,5,2,Approved,false,941200.0,941200.0,116200.0
928589,562438,72330,,Facebook,Beauty Fashion,1000000.0,1140600.0,6,6,6,2,Approved,false,1140600.0,1140600.0,140600.0
955361,562438,72330,,Facebook,Beauty Fashion,1100000.0,1243300.0,7,7,7,2,Approved,false,1243300.0,1243300.0,143300.0
652666,462706,175606,,Friend,Phones Electronics,230000.0,264400.0,1,1,1,0,Approved,false,264400.0,264400.0,34400.0
676395,462706,175606,,Friend,Phones Electronics,248400.0,277900.0,2,2,2,0,Approved,false,277900.0,277900.0,29500.0
700437,462706,175606,,Friend,Phones Electronics,271200.0,303500.0,3,3,3,0,Approved,false,303500.0,303500.0,32300.0
721357,462706,175606,,Friend,Phones Electronics,292900.0,327800.0,4,4,4,0,Approved,false,327800.0,327800.0,34900.0
749625,462706,175606,,Friend,Phones Electronics,300000.0,335700.0,5,5,5,0,Approved,false,335700.0,335700.0,35700.0
778108,462706,175606,,Friend,Phones Electronics,300000.0,336300.0,6,6,6,0,Approved,false,336300.0,336300.0,36300.0
810440,462706,175606,,Friend,Phones Electronics,388000.0,435000.0,7,7,7,0,Approved,false,435000.0,435000.0,47000.0
838777,462706,175606,,Friend,Phones Electronics,423700.0,475000.0,8,8,8,0,Approved,false,475000.0,475000.0,51300.0
853108,462706,175606,,Friend,Phones Electronics,400000.0,448400.0,9,9,9,0,Approved,false,448400.0,448400.0,48400.0
873498,462706,175606,,Friend,Phones Electronics,479400.0,537400.0,10,10,10,0,Approved,false,537400.0,537400.0,58000.0
900812,462706,175606,,Friend,Phones Electronics,500000.0,560500.0,11,11,11,0,Approved,false,560500.0,560500.0,60500.0
906036,462706,175606,,Friend,Phones Electronics,538300.0,603500.0,12,12,12,0,Approved,false,603500.0,603500.0,65200.0
924997,462706,175606,,Friend,Phones Electronics,550000.0,627800.0,13,13,13,0,Approved,false,627800.0,627800.0,77800.0
949622,462706,175606,,Friend,Phones Electronics,600000.0,690900.0,14,14,14,0,Approved,false,690900.0,690900.0,90900.0
976357,462706,175606,,Friend,Phones Electronics,690000.0,794500.0,15,15,15,0,Approved,false,794500.0,794500.0,104500.0
198008,177910,131449,,Friend,Autoparts Hardware,500000.0,570900.0,1,1,1,3,Approved,false,570900.0,570900.0,70900.0
235272,177910,131449,,Friend,Autoparts Hardware,750000.0,848700.0,2,2,2,3,Approved,false,848700.0,848700.0,98700.0
280421,177910,131449,,Friend,Autoparts Hardware,1000000.0,1131600.0,3,3,3,3,Approved,false,1131600.0,1131600.0,131600.0
316565,177910,131449,,Friend,Autoparts Hardware,1370000.0,1550300.0,4,4,4,3,Approved,false,1550300.0,1550300.0,180300.0
347623,177910,131449,,Friend,Autoparts Hardware,1400000.0,1584200.0,5,5,5,3,Approved,false,1584200.0,1584200.0,184200.0
376311,177910,131449,,Friend,Autoparts Hardware,1500000.0,1697400.0,6,6,6,3,Approved,false,1697400.0,1697400.0,197400.0
408943,177910,131449,,Friend,Autoparts Hardware,1500000.0,1697400.0,7,7,7,3,Approved,false,1697400.0,1697400.0,197400.0
446310,177910,131449,,Friend,Autoparts Hardware,1500000.0,1697400.0,8,8,8,3,Approved,true,100000.0,1697400.0,197400.0
487947,177910,131449,,Friend,Autoparts Hardware,1150000.0,1313000.0,9,9,9,3,Approved,false,1313000.0,1313000.0,163000.0
518398,177910,131449,,Friend,Autoparts Hardware,1000000.0,1148700.0,10,10,10,3,Approved,false,1148700.0,1148700.0,148700.0
549979,177910,131449,,Friend,Autoparts Hardware,1900000.0,2161900.0,11,11,11,3,Approved,false,2161900.0,2161900.0,261900.0
578028,177910,131449,,Friend,Autoparts Hardware,1900000.0,2161900.0,12,12,12,3,Approved,false,2161900.0,2161900.0,261900.0
608496,177910,131449,,Friend,Autoparts Hardware,1900000.0,2161900.0,13,13,13,3,Approved,false,2161900.0,2161900.0,261900.0
638204,177910,131449,,Friend,Autoparts Hardware,2000000.0,2275600.0,14,14,14,3,Approved,false,2275600.0,2275600.0,275600.0
667793,177910,131449,,Friend,Autoparts Hardware,1900000.0,2161900.0,15,15,15,3,Approved,false,2161900.0,2161900.0,261900.0
698554,177910,131449,,Friend,Autoparts Hardware,2000000.0,2275600.0,16,16,16,3,Approved,false,2275600.0,2275600.0,275600.0
728971,177910,131449,,Friend,Autoparts Hardware,2000000.0,2275600.0,17,17,17,3,Approved,false,2275600.0,2275600.0,275600.0
760831,177910,131449,,Friend,Autoparts Hardware,2000000.0,2275600.0,18,18,18,3,Approved,false,2275600.0,2275600.0,275600.0
791775,177910,131449,,Friend,Autoparts Hardware,1900000.0,2165700.0,19,19,19,3,Approved,false,2165700.0,2165700.0,265700.0
825749,177910,131449,,Friend,Autoparts Hardware,2160000.0,2461900.0,20,20,20,3,Approved,false,2461900.0,2461900.0,301900.0
858601,177910,131449,,Friend,Autoparts Hardware,2320000.0,2644100.0,21,21,21,3,Approved,false,2644100.0,2644100.0,324100.0
888807,177910,131449,,Friend,Autoparts Hardware,2372300.0,2703700.0,22,22,22,3,Approved,false,2703700.0,2703700.0,331400.0
916778,177910,131449,,Friend,Autoparts Hardware,2419700.0,2782300.0,23,23,23,3,Approved,false,2782300.0,2782300.0,362600.0
946052,177910,131449,,Friend,Autoparts Hardware,2468100.0,2837900.0,24,24,24,3,Approved,false,2837900.0,2837900.0,369800.0
976212,177910,131449,,Friend,Autoparts Hardware,2500000.0,2874600.0,25,25,25,3,Approved,false,2874600.0,2874600.0,374600.0
380697,295741,131450,,Friend,Food Staple Goods,230000.0,269600.0,1,1,1,0,Approved,false,269600.0,269600.0,39600.0
403738,295741,131450,,Friend,Food Staple Goods,246800.0,276700.0,2,2,2,0,Approved,true,152000.0,276700.0,29900.0
438851,295741,320434,,Friend,Food Staple Goods,230000.0,262600.0,3,3,3,0,Approved,false,262600.0,262600.0,32600.0
473469,295741,320434,,Friend,Food Staple Goods,298600.0,340900.0,4,4,4,0,Approved,false,340900.0,340900.0,42300.0
505772,295741,320434,,Friend,Food Staple Goods,328500.0,368400.0,5,5,5,0,Approved,false,368400.0,368400.0,39900.0
534133,295741,320434,,Friend,Food Staple Goods,320000.0,361300.0,6,6,6,0,Approved,false,361300.0,361300.0,41300.0
565772,295741,320434,,Friend,Food Staple Goods,397500.0,448800.0,7,7,7,0,Approved,false,448800.0,448800.0,51300.0
591473,295741,320434,,Friend,Food Staple Goods,436200.0,492600.0,8,8,8,0,Approved,false,492600.0,492600.0,56400.0
622674,295741,320434,,Friend,Food Staple Goods,479800.0,541800.0,9,9,9,0,Approved,false,541800.0,541800.0,62000.0
654042,295741,320434,,Friend,Food Staple Goods,527800.0,596000.0,10,10,10,0,Approved,false,596000.0,596000.0,68200.0
674533,295741,320434,,Friend,Food Staple Goods,568200.0,641600.0,11,11,11,0,Approved,false,641600.0,641600.0,73400.0
704103,295741,320434,,Friend,Food Staple Goods,625000.0,705800.0,12,12,12,0,Approved,false,705800.0,705800.0,80800.0
731480,295741,320434,,Friend,Food Staple Goods,684200.0,772500.0,13,13,13,0,Approved,false,772500.0,772500.0,88300.0
748906,295741,320434,,Friend,Food Staple Goods,729500.0,823500.0,14,14,14,0,Approved,false,823500.0,823500.0,94000.0
767687,295741,260478,,Friend,Food Staple Goods,739700.0,836500.0,15,15,15,0,Approved,false,836500.0,836500.0,96800.0
780352,295741,260478,,Friend,Food Staple Goods,747300.0,837500.0,16,16,16,0,Approved,false,837500.0,837500.0,90200.0
803133,295741,260478,,Friend,Food Staple Goods,759200.0,850800.0,17,17,17,0,Approved,false,850800.0,850800.0,91600.0
823124,295741,260478,,Friend,Food Staple Goods,769800.0,862700.0,18,18,18,0,Approved,false,862700.0,862700.0,92900.0
848890,295741,260478,,Friend,Food Staple Goods,838400.0,939400.0,19,19,19,0,Approved,false,939400.0,939400.0,101000.0
875559,295741,260478,,Friend,Food Staple Goods,400000.0,448400.0,20,20,20,0,Approved,false,448400.0,448400.0,48400.0
895521,295741,260478,,Friend,Food Staple Goods,500000.0,560500.0,21,21,21,0,Approved,false,560500.0,560500.0,60500.0
916586,295741,260478,,Friend,Food Staple Goods,1076600.0,1238700.0,22,22,22,0,Approved,false,1238700.0,1238700.0,162100.0
931495,295741,730701,,Friend,Food Staple Goods,1000000.0,1130400.0,23,23,23,0,Approved,false,1130400.0,1130400.0,130400.0
943255,295741,730701,,Friend,Food Staple Goods,1000000.0,1120300.0,24,24,24,0,Approved,false,1120300.0,1120300.0,120300.0
963799,295741,730701,,Friend,Food Staple Goods,1293900.0,1488500.0,25,25,25,0,Approved,false,1488500.0,1488500.0,194600.0
981990,295741,730701,,Friend,Food Staple Goods,1379600.0,1558900.0,26,26,26,0,Approved,false,1558900.0,1558900.0,179300.0
542470,399941,,,Facebook,Food Staple Goods,260000.0,,1,1,,5,Expired,false,,,
547901,399941,260476,,Facebook,Food Staple Goods,300000.0,335700.0,2,1,1,5,Approved,false,335700.0,335700.0,35700.0
576970,399941,260476,,Facebook,Food Staple Goods,328400.0,367500.0,3,2,2,5,Approved,false,367500.0,367500.0,39100.0
606572,399941,260476,,Facebook,Food Staple Goods,361200.0,404200.0,4,3,3,5,Approved,false,404200.0,404200.0,43000.0
640761,399941,260476,,Facebook,Food Staple Goods,397300.0,444600.0,5,4,4,5,Approved,false,444600.0,444600.0,47300.0
673380,399941,260476,,Facebook,Food Staple Goods,437000.0,489000.0,6,5,5,5,Approved,false,489000.0,489000.0,52000.0
702735,399941,260476,,Facebook,Food Staple Goods,480700.0,538000.0,7,6,6,5,Approved,false,538000.0,538000.0,57300.0
733776,399941,260476,,Facebook,Food Staple Goods,528800.0,591800.0,8,7,7,5,Approved,false,591800.0,591800.0,63000.0
766453,399941,260476,,Facebook,Food Staple Goods,581700.0,652100.0,9,8,8,5,Approved,false,652100.0,652100.0,70400.0
798392,399941,260476,,Facebook,Food Staple Goods,639900.0,717400.0,10,9,9,5,Approved,false,717400.0,717400.0,77500.0
830756,399941,260476,,Facebook,Food Staple Goods,703900.0,789000.0,11,10,10,5,Approved,false,789000.0,789000.0,85100.0
864447,399941,260476,,Facebook,Food Staple Goods,774300.0,867800.0,12,11,11,5,Approved,false,867800.0,867800.0,93500.0
892689,399941,260476,,Facebook,Food Staple Goods,851700.0,954400.0,13,12,12,5,Approved,false,954400.0,954400.0,102700.0
920128,399941,260476,,Facebook,Food Staple Goods,936900.0,1049700.0,14,13,13,5,Approved,false,1049700.0,1049700.0,112800.0
950217,399941,260476,,Facebook,Food Staple Goods,1030600.0,1154500.0,15,14,14,5,Approved,false,1154500.0,1154500.0,123900.0
978516,399941,260476,,Facebook,Food Staple Goods,1133700.0,1269800.0,16,15,15,5,Approved,false,1269800.0,1269800.0,136100.0
76399,75972,18906,Client thought requirements were too onerous,Facebook,Beauty Fashion,200000.0,,1,1,,0,Cancelled,false,,,
273099,75972,85897,,Facebook,Beauty Fashion,230000.0,269600.0,2,1,1,0,Approved,false,269600.0,269600.0,39600.0
306702,75972,279287,,Facebook,Beauty Fashion,251800.0,279900.0,3,2,2,0,Approved,false,279900.0,279900.0,28100.0
342114,75972,279287,,Facebook,Beauty Fashion,250000.0,277800.0,4,3,3,0,Approved,true,277000.0,277800.0,27800.0
374684,75972,279287,,Facebook,Beauty Fashion,250000.0,285400.0,5,4,4,0,Approved,false,285400.0,285400.0,35400.0
408204,75972,279287,,Facebook,Beauty Fashion,300000.0,342500.0,6,5,5,0,Approved,true,342000.0,342500.0,42500.0
457450,75972,279287,Client does not have mobile money account in their name,Facebook,Beauty Fashion,250000.0,,7,6,,0,Declined,false,,,
462823,75972,279287,,Facebook,Beauty Fashion,250000.0,285400.0,8,6,6,0,Approved,false,285400.0,285400.0,35400.0
497697,75972,279287,,Facebook,Beauty Fashion,250000.0,285400.0,9,7,7,0,Approved,false,285400.0,285400.0,35400.0
528487,75972,279287,,Facebook,Beauty Fashion,300000.0,341800.0,10,8,8,0,Approved,false,341800.0,341800.0,41800.0
550225,75972,279287,,Facebook,Beauty Fashion,320000.0,361300.0,11,9,9,0,Approved,false,361300.0,361300.0,41300.0
578069,75972,279287,,Facebook,Beauty Fashion,320000.0,361300.0,12,10,10,0,Approved,false,361300.0,361300.0,41300.0
608224,75972,279287,,Facebook,Beauty Fashion,395000.0,446000.0,13,11,11,0,Approved,false,446000.0,446000.0,51000.0
640151,75972,279287,,Facebook,Beauty Fashion,350000.0,395200.0,14,12,12,0,Approved,false,395200.0,395200.0,45200.0
686772,75972,279287,,Facebook,Beauty Fashion,350000.0,395200.0,15,13,13,0,Approved,false,395200.0,395200.0,45200.0
710609,75972,279287,,Facebook,Beauty Fashion,300000.0,338800.0,16,14,14,0,Approved,false,338800.0,338800.0,38800.0
745842,75972,279287,,Facebook,Beauty Fashion,450000.0,508100.0,17,15,15,0,Approved,false,508100.0,508100.0,58100.0
781411,75972,279292,,Facebook,Beauty Fashion,400000.0,452500.0,18,16,16,0,Approved,false,452500.0,452500.0,52500.0
815106,75972,279292,,Facebook,Beauty Fashion,450000.0,509000.0,19,17,17,0,Approved,false,509000.0,509000.0,59000.0
846765,75972,279292,,Facebook,Beauty Fashion,470000.0,531600.0,20,18,18,0,Approved,false,531600.0,531600.0,61600.0
877782,75972,279292,,Facebook,Beauty Fashion,600000.0,678700.0,21,19,19,0,Approved,false,678700.0,678700.0,78700.0
904918,75972,279292,,Facebook,Beauty Fashion,600000.0,672600.0,22,20,20,0,Approved,false,672600.0,672600.0,72600.0
937278,75972,279292,,Facebook,Beauty Fashion,800000.0,896500.0,23,21,21,0,Approved,false,896500.0,896500.0,96500.0
964833,75972,279292,,Facebook,Beauty Fashion,800000.0,896500.0,24,22,22,0,Approved,false,896500.0,896500.0,96500.0
902801,574062,201649,,Facebook,Mobile Money Airtime,300000.0,336300.0,1,1,1,,Approved,false,336300.0,336300.0,36300.0
932252,574062,201649,,Facebook,Mobile Money Airtime,330000.0,370000.0,2,2,2,,Approved,false,370000.0,370000.0,40000.0
960634,574062,201649,,Facebook,Mobile Money Airtime,345000.0,386800.0,3,3,3,,Approved,false,386800.0,386800.0,41800.0
270686,231842,13590,,Friend,Wholesale,300000.0,351600.0,1,1,1,1,Approved,false,351600.0,351600.0,51600.0
309215,231842,13590,,Friend,Wholesale,330000.0,386800.0,2,2,2,1,Approved,true,0,0,-330000.0
399530,231842,131450,Client does not have all of the requirements,Friend,Wholesale,363000.0,,3,3,,1,Declined,false,,,
406030,231842,131450,Client does not have all of the requirements,Friend,Wholesale,363000.0,,4,3,,1,Declined,false,,,
450877,231842,320434,,Friend,Wholesale,200000.0,234400.0,5,3,3,1,Approved,false,234400.0,234400.0,34400.0
487332,231842,320434,,Friend,Wholesale,220000.0,257800.0,6,4,4,1,Approved,true,0,257800.0,37800.0
519520,231842,320434,,Friend,Wholesale,252400.0,297800.0,7,5,5,1,Approved,false,297800.0,297800.0,45400.0
552303,231842,320434,,Friend,Wholesale,290260.0,342460.0,8,6,6,1,Approved,true,0,342460.0,52200.0
